房间早餐都还不错，和价格成正比。也比较安静，大概就这样吧	p
元旦时候入住的 ，一直没时间评价，房间很大，就是床单很硬，胳膊和背上都磨的 很痛，不过住的还可以，希望把床单换掉	p
开始订的大房单人间，但去了酒店告诉我没有携程预订，我刚要打电话询问，又告诉我有了一间。去看，房间太小，小得刚好放一张床。于是退了又订了一个商务行政套间。套间还不错，房间大，设施还总凑合，但价格偏贵。总体感觉一般。	p
中归中举的酒店，但地理位置特别好，价格也还能接受，下次来应该还会在住这里	p
在江地的旅中 已是性比高的店 唯一缺是交通不方便	p
挺好的，就是说的是国贸店，可是离国贸的位置有些偏。	p
装修不错，服务不错，价格有一点点高！！如果价格能少一点，我想会更多的人入住	p
1、总体感觉有些旧，地毯上污迹比较多。2、服务等还可以。3、房间总带有一些烟味，不喜欢。	p
有停车场，房间干净、安静，各方面还算不错只是价格在肇庆来说还是偏高了些。上次我们在肇庆皇潮搞个活动，房间设施各方面比星湖大酒店最起码高一个级别只需260元。	p
非常好的酒店，非常好的服务，我先生对酒店一向非常挑剔，只有这次他实在没话说！补充点评 2008年8月6日 ： 酒店餐厅正在装修，但不影响住宿。	p
服务很不错,房间效果也很好.但为了赶飞机,不知道早餐如何?不过下次还会去住的!	p
从携程上预定了普通双人标间，250/晚，这个价格在上海火车站附近的地段算比较有竞争力了。房间挺干净的，设施比较齐全，卫生间采用了透明的设计，给人感觉不错。服务员很有礼貌，有问必答。提供双人免费早餐，虽然品种不算多，但吃起来还挺舒服的，这些都是比较好的几个环节。提几个不足之处吧，首先是房间比较小，有点儿拥挤的感觉；其次是卫生间的地板很滑，每次进入卫生间都得小心翼翼；最后就是离地铁站还是有那么一段距离的，大概七八百米的样子吧，对于需要经常乘坐地铁的游客还是稍稍有那么一点儿不便。总之，这算是一家中规中矩，物有所值的酒店。对于那些口袋不是很鼓，又想住着舒适安心的朋友来说是个不错的选择。	p
我是12月20几号在珠江花园酒店住了几天，感觉还不错，出门就可以到海边，不过下午饿了，酒店没有什么吃的，出去外面也都还没有营业，感觉挺不舒服的，但是此酒店在来看来还是蛮ok的，相对这个时间，价格还不错，也像前面说的房间不够大，尤其是阳台太小。不过下次我应该还会考虑入住这间酒店。补充点评 2008年1月1日 ： 不知道为什么我给的4分，跳成5分了，补充一点，这间酒店我只评4分。	p
高级气派的酒店；前台、餐厅、酒吧、客房的服务也可以，服务生都很友善；位置好，离外滩很近；早餐还不错，品种比较丰富，但是没有什么特别好吃、给人留下难忘印象的食品。享受到了喜达屋会员的优惠，但是不知什么原因赚取的喜达屋会员积分却明显少于消费金额。携程送的礼物也是在索要之后才送达的，而且少了承诺中的精美巧克力一份，只有二楼酒吧的一份标准饮料券，是不是携程和酒店没有协调好呢？补充点评 2007年10月13日 ： 酒店员工对中国客人的服务还不错，没有碰到传说中的“现代的狗腿子”（看到别人在点评金茂君悦时提到过）。	p
酒店所处位置不错，只是搭乘德士比较不便，早餐品种虽然不多，但相当实惠可口。补充点评 2008年1月3日 ： 酒店服务态度热情周到，入住时，由于没有本人所预定的房型，酒店主动免费给予升级，火车站就在咫尺之遥，周围商店餐馆林立，十分方便，下次到徐州公干还会再次入住。	p
1、酒店刚装修过，很好；2、酒店的科技含量较高：一个大的电视，可以当电视看，也可以做电脑显示屏。无线的键盘，坐在房上可以用电脑，第一次看见这样的酒店电视。另外，还在方便的宽带与电源，非常适合于商务人士。还有，坐式马桶也有科技含量。3、酒店位置很好。4、酒店很贵，特别是一楼的酒吧，非常贵。但是，商务人士一定得用的。早餐只有一份，不方便。5、客房的卧具很新，但是，不知是否在被整理的过程中，与地毯有接触？总感觉到表面上有一层浮毛毛，不知从那里粘上的，但里面没有。	p
春节酒店特价,当即退了"如家",转投喜来登.高级房只有三星级标准,太小了.换了豪华间,才有点五星的样子.不知道五星的客房标准是怎么设定的.床和床上用品是"喜来登"的特色,羽绒枕还是那么舒服!!服务上,这家有点逊色,特别是行李员,我背个大包也不接接手;前台还行,换房很有效率.看在特价的份上,不计较了.要是平时价,不值的.	p
周围环境很好.购物吃饭也很便利。(但是无一线大品牌专卖店)酒店服务不错,但是在入住时发生一个小插曲：说我没有预先付款,还好最终顺利解决了！此外,前台对我是通过携程预定,表现出“不知道如何形容”的表情,嘴里小声说到：啊,携程来的啊&*@#@*....(我略听得懂一些粤语)不知其他携程会员入住该酒店时,是否发生类似情况?	p
住来住去还是最想念豪门。尤其是他们对待常客的优惠态度，check-in的时候不用押预售权，不用证件，就可以办妥。时间快得很。	p
很好．非常干净．是新装修的．服务不错．早餐也很好．对了，被子很厚但非常松软．哈哈满意	p
地理位置优越，房间挺温馨，服务不错。商旅选择。	p
7月25日到家人到泰山玩，通过携程订的华侨大厦的房间（说是搞活动，花280升级到360的房间，但是实际我们也不知道280和360的房间到底是怎样的）。对华侨大厦的评价和以前很很多网友的评价一样：服务很热情，但是设施太陈旧（在携程网上看酒店的反馈，说是有新装修的房间，但是订房的时候携程的工作人员不知道我们订的房间是否是新装修的，这点希望携程以后把工作做仔细一些）。入住华侨大厦从门童、前台带房间服务人都态度很好，很热情，对客人的要求反应很快（我因为带了孩子，要求多送一套洗漱用品到房间，刚放下电话没多久服务员就送来了），对一些我们询问的怎么去泰山玩，附近有什么好吃的等问题都很耐心的回答。房间有欢迎果盘，而且分量不小，很实在，呵呵。但是华侨大厦的设施确实太陈旧了，很多地方的墙纸已经脱落，房间的浴室比较小，而且没有独立的淋浴间，感觉老人和小孩使用时比较不方便。但是良好的服务还是可以弥补这些不足的，而且价钱也不贵，感觉还可以接受。	p
这个宾馆在沿海城市可能也就是三星级到四星级的标准，但是在酒泉这样的小城市，也算是很不错的了，当然价格也不便宜，宾馆的设施还比较新，房间也比较大，服务员也很热情，就是水平还有待进一步提高吧。总体上，在酒泉是最好的了	p
服务很好。24小时供餐。我们晚上10点到酒店，专门为我们提供晚餐，很是感动，且价格也比较实惠。唯一感到不足的是，1号楼与2号楼的入住手续是分别办的，我们先开车找到酒店大堂，被告知这是2号楼，要到1号楼办手续。但携程订房时并未告知是几号楼。	p
我是12月23--26晚住在港威,由于此行的目的就是圣诞节购物,因此觉得特别的方便,而且平安夜广东道上的零点倒数活动就在我的房间楼下进行,酒店内的硬件设施还好,卫生间挺大的,每天送新鲜的水果,服务也不错,唯一的缺点当然是价格咯!	p
入住此酒店：软件及硬件比较好，价格合理。但停车的车库不能直接进入酒店，要出车库从正门进入，不是很方便。不过下次来太原，她是首选。	p
非常好的酒店，无论是服务、设施还是交通、位置等都很方便，很多客人都会指定来这个酒店	p
硬件不错，服务态度也不错，下次到附近的话还会选择住这里	p
我这次住的是行政楼普通楼层的房间，请注意：行政楼也分行政楼层和普通楼层，这两者是有区别的，行政楼层是可以享受一系列服务的（在前台订要加500元）而普通的就什么也没有了。房间的设施不错，很舒适，洗手间尤其好可以边泡澡边欣赏外景（可惜我住的比较低，看不见外滩的风景）。还有值得称道的是它的自助早餐，东东很丰富很好吃，吃饱了中午饭都可以免了，就是比较贵（具体金额忘了）。它的SAP是上海目前唯一一家悦龙庄集团直属的SAP，我做的是1700元的（行政楼层打9折，还有附送的20分钟的足底按摩）我认为很超值，无论是环境、流程、手法、用料等各方面都非常棒，不比泰国的差，只是在房间里而已，强烈推荐各位有机会尝试一下。主要的不足是：1.去南京路没有想象的近，要走10多分钟。2.附近的商业设施不是很多，逛街不是很方便。3.电视频道不多，很多国内台都没有，不知为什么，值得酒店注意，有点不符合 酒店的身份总体是一家值得住的酒店。	p
一直帮国外同事定的酒店,非常好的环境和房间	p
我定的是大床房间，房间够大，如果没有其他需求睡觉是够了，床舒服。洗手间虽然该有的都有，但装修简陋。酒店人员的服务80分，不要和四星级五星级比较啦。打车到虹桥机场18元，从机场来时被司机绕了弯子，花掉33元。大家注意。	p
地理位置不错，闹中取静。房间比较干净，布局合理。但是隔音效果太差了，有住简易客栈的感觉。临水的房间风景不错，很舒适。楼道的地毯比较脏，跟其他装修不和谐。补充点评 2008年7月27日 ： 本人是7月18日入住该酒店大床房，价格为338元。	p
6月30日入住的。房间总体还行，就是有点旧。周围环境较好。服务方面，门童帮忙开车门倒是挺勤快，可惜不知道帮忙拎行李。特别表扬早餐比较好。总的来说，感觉可以是3星+的标准，但算不上4星	p
酒店地段好，设施高级，服务业不错，2楼有个意大利餐厅很不错的！	p
酒店位置很方便,离开封第一楼和夜市非常近,酒店早餐10元自助很实惠,服务也不错但房间很大设施却有些旧，尤其卫生间狭小。	p
看到网友评价说最好不要3楼和5楼的房间，但是不幸还是被指定为3楼，问前台，问了还是等于白问，就是告诉你没有了。房间设施一般，洗面盆的冷水超级小，只有热水才是大的，害得我洗衣服超级不爽。服务还可以，给了小费后房间服务员立刻多给我们3瓶水。酒店最大的好处就是离DFS超级近，大包小包可以放回房间后继续去其他地方逛。	p
总体来说很不错.就是地理位置并不是想象中的好.虽然也被列入陆家嘴附近.虽然服务人员说离正大广场很近.可是还是相差很大的.总体还是很不错的,相对于其他住酒店的经历.	p
之前也住过几次,但是因为最近又进行了新的装修,所以进行一次最新的评价,评价日期:2008.02.23优点:1配有电脑,我住了一次商务双人间一次单人键都配有电脑,虽然配置都差不多,但两者还是有差别的:商务双人间电脑:永久电源,不让登QQ,MSN等商务单人间电脑:拔掉钥匙则自动关机,可以上QQ,MSN等2有个人私人柜用来保管个人贵重物品3每天还会送瓶纯净水(可口可乐水森活550ML)给你4交通便利,旁边有洋货市场,天津麻花卖缺点:1早饭中餐不好吃,建议吃西餐(和前台换早餐券即可)2电脑有盗号密码(这可能也是商务双人间电脑不让登QQ,MSN等的原因),而且盗号能力很强5分钟就会盗走,幸好我有密保,所以强烈建议用QQ时一定要用软键盘输入密码3房间偏小4从外面看房间较旧	p
不亏了Marriott的名字。这才是真正的5星级宾馆：舒适的房间，一流的服务。就是地方偏些，出租车司机不知道。我会再住这家	p
外观较旧，早餐一般，免费升级到豪华房，感觉还不错，热水很慢，要放很久才有。前台结账用的信用卡，不知为何至今收不到信用卡的付费信息，似有问题。	p
环境一般，房间还可以！交通不是很方便，服务也是一般化！	p
我订的260的房间，还算不错了，住了两晚。是以前政府的接待宾馆，有点老，但是还算可以的，各方面都差不多，不算差，但也不是很好。我感觉床还是比较舒服的。宾馆周围比较繁华，应该是商业区。	p
里面的设施还不错，地段也可以。会考虑下次入住。不过在人性化设置上要予以改善。宾馆反馈 2008年7月10日 ： 感谢您入住世纪大饭店和给我们提出的宝贵改进意见。在今后的服务中我们会不断改进，同时针对每位客人给我们提出的人性化建议进行改进，不断提高。 河北世纪大饭店本着一切为客人着想的原则，为您提供更加细致入微的服务！	p
服务很热情，交通也很便利，下次如果去北京我还会选择这家酒店!	p
晚上11点多才入住。5号楼离前台真是远，拿着行李自己走过去的。刚进房间1分钟，小姐电话就来了。可谓神速！早上check-out，发现酒店环境不错。还有游泳池。但是早饭和4星级不符。	p
海景不错，属于在威海最好的吧。服务也还可以，但也没留下特深刻的印象。房间内的设施还不错，只是七成新吧，跟蓝天酒店比还差些。早餐我觉得不比三十八的好多少，可是却要六十八元。房间的隔音很差，我隔壁入住了几个人，开始唱歌，后来打牌，我听得很清楚。	p
酒店的地理位置非常棒,住的高级商务间.感觉房间非常小.门童和服务生都非常热情.还有免费的水果.地毯和装修有些陈旧~	p
干净,交通方便,服务态度也不错,368的房间带的早餐也可以.就是老宾馆,设施较老.价格略偏高	p
豪华房很新很漂亮，象套间一样大，有一个专门的行李间；阳台很大，洗手间既有浴缸也有淋浴，还有个小梳妆间。服务也一流，都是见过世面的姑娘们，专业而得体。餐厅也很好，“吃在丁山”嘛，就是价格也是五星级的了。总之是个超级好酒店，专为住这儿，也值得来南京一次呢！	p
２００１年来福州就住在这里，这次感觉房间就了点，温泉水还是有的．总的来说很满意．早餐简单了些．	p
房间还不错，干净整洁，可以免费上网比较爽，另外还可以在每天有200个高尔夫练习球，也不错。酒店周边环境还好。两个地方不太满意，一是我住的房间窗户外面对着一个破车场（这个好像是很难改变的，没办法）；二是商务中心不能帮忙邮寄大连风景的明信片到国外，而且明信片不卖单张，只卖整套的，很不爽！	p
好于预期。如果服务更好一店，价格更加合适一点的话，会更加有竞争力。	p
2007年9月11日256元住普通标间，临街（其它房型已无）。我是喜欢开着窗睡觉的，总体感觉不太吵。因为下面的玉皇阁北街不算是银川的主要交通要道。早上有一些车流声。对面有个农贸市场，购买应季瓜果很方便。离鼓楼不远，可以品尝一下“老毛抓肉”。	p
这个酒店非常不错，环境也还可以，价格一般，不算是最低的价格。	p
感觉一般，就是各方面都一般，在三门峡这种地方住住还是可以的	n
大家这段时间不要去住，他们施工吵死人了！并且，房间里的提示上说是8：30才开始施工，结构7：40就开始，找他们解决了一早上，到8：30一直没有停止过！到了8：30他们就更有理了，继续开始施工！	n
酒店里的服务态度超差，餐厅里的服务员的素质就更差，当时我一个人去吃饭，看见菜单上写的酸菜鱼是8块，当时还告诉了服务员我就一个人，心想一个人正好，又点了其他的菜，谁知道付钱的时候告诉我酸菜鱼是35元的，钱倒是其次的，明知道我一个人，还一个劲鼓吹他们烧的多好吃，郁闷！本来准备住三天的，第二天一早就退了房间，超烂的酒店！	n
酒店员工态度超级恶劣。特别是前台。餐厅没有接待客人就坐。最气愤的是话还没说完就把电话挂了。劝大家最好是不要去，不然会被气死，交通又不方便，周围环境复杂。	n
结帐的时候刷卡总是刷不过去，为了赶飞机，只好答应他们说走后再解除预授权并结帐，回来两天了酒店也没有主动联系，昨天我打电话过去说还没有弄好，要等周一	n
当地的知名度挺高，出租车司机都知道，大楼顶上高挂民航的招牌；酒店设施有点成旧，入住一小时后，感觉房间内没有什么暖意，用手试了一下取暖器，发现没有热气，于是想与总台联系，但在房间内找了半天，除了在显著位置有按摩中心的电话外，实在找不到总台与客房中心的电话，只得下楼去。还好在电梯内碰到客房服务员。回房间后不久，服务员打来电话说管道老化给换间房，于是带着行李搬家。房间内的设施也很旧，有浴缸，淋浴的水很大，蛮舒服的，毛巾很旧还有破洞。早餐有各式各样的菜，感觉冷冰冰的，吃得很少。因为是下午3点的飞机，跟总台商量可不可以晚一个小时退房，总台小姑娘把头一别说不成！虽然换了房总觉得房间内不够热，得穿很厚的毛衣才行，于是第二天睡觉时又加了一条被子，到半夜就冻醒了，觉得奇怪，去试了一下暖气片，冰凉的。只能披上外衣，半夜3点下到总台，总台小姑娘马上叫来一个小伙子，一看是穿警服的。小姑娘对小伙子说看又来一个叫冷的。然后对我说，，你住的房间窗户大本来就够冷的，给你换间房，还有一样冷的房。问能否换一间窗小一点的，服务员脸一拉说，不行要价钱。这么随便就换房，在订房时协程不是说房间很紧张，没有信用卡担保还不让订，后来留意一下其实入住率极低。没办法只能换房，于是半夜三更收拾起所有的行李，先到总台换房卡，然后再去新的房间，服务员始终带着奇怪的面容看着，没有任何欠意的表示，也许值夜班也无聊，总算有点乐子。到了新房间，还是冰凉的，才发现走廊上有客房中心的电话，打过去，服务员说半夜里酒店把暖气给停了，说除了有备有被子外还有备用毯子可以都盖上。天哪！次日起床后就觉得肠胃冻坏了，咕咕叫，还拉肚子。等到中午退房，总台最显著位置放着按摩中心的广告牌，墙上挂着“四星级酒店”“青年文明号”“吉林省优秀服务单位”等招牌，不由得长叹一声。这肯定是一家民航系统的国营酒店，所以服务意识基本上还停留在“在举目无亲的他乡赏你一个铺你就该感激涕零”的文革时代。对于国营酒店，国家旅游局向来有1～2颗星的水份。	n
55555555，我住过最差的酒店之一，奉劝大家还是跑远一点吧。	n
我是代同事们预订此酒店，之前听说此酒店不错，但没想到几次打电话到酒店咨询事情，前台服务员的态度非常不耐烦，非常差。作为酒店，前台是举足轻重的部门，竟然有这样的服务，令我非常失望。	n
按照预定的时间去住宿，携程却说我的订单取消了，对携程的信誉产生明显的怀疑。不是一个值得信任的网站补充点评 2008年1月24日 ： 给携程的800打电话，得到的却是一些冠冕堂皇的敷衍的话。	n
第一次入住，感觉很差。宾馆服务人员的态度不好，强烈的不满！怎么评上五星的？退房时头一次碰到要在两个柜台间来回的折腾才能退房的酒店！这是我第一次入住，也将是最后一次！拜拜了！	n
准备带一家人来过年的,订了两天两个套间,就为了图个清净.可是除夕下午患了感冒,晚上房间里的空调根本不热,而且声音奇响.结果第二天只能匆匆提前离开.酒店位置很偏僻,自己没车进去了就出不来,周围好象有些象游乐场的设施,但冬天好象不开放,不知夏天怎么样.	n
我是看了携程的评价才去住这里的，入住后极端失望。急忙上携程来发评语以提醒后来者不要再被蒙蔽，真不知携程的评语是怎么出来的，强烈怀疑有托。五星酒店据说是200*年开业的，房间却极其陈旧，地毯上是大块的污迹（酒店经理说是洗不出来的），墙纸脱落，门都关不严。肮脏且无安全感。我反锁了门，服务员敲门时我忘了，直接一拉门，反锁装置被拉了下来。我热了壶水（没有免费瓶装水），一倒入水杯，水杯裂了，服务员说可能是用太久了。	n
问题：1. 开始给的房间有很重的味道，后来调整了之后又是在空调排风的附近，噪声很大，第三次才换到还过得去的房间；2. 服务业不专业，态度冷淡；3. 早餐在上岛，品种很少。优点就是价格还算是便宜，在华侨城附近400多点的价格还真是难找到比较合适的地方。	n
房间灯光很暗，地毯很脏，发现并踩死一只蟑螂！牙膏是假货，毛巾千万别用，相信您看了也不会用的，要自备。我在登记入住时，听到一名像是管理人员的人和另一名导游说：“这点小事，让他们投诉好了。”我顿时后悔定在这么个地方！如果携程的评分还有0分的话，我一定全部给他们打0分。建议您多花点钱，多开点车，选别处入住吧！	n
本来在莫太住的好好的，结果在网上看到这个宾馆就换了，结果让我很后悔。宾馆缺乏服务意识，我进门的时候门童在门口靠着，也不会对客人说一句你好，宾馆里的服务员也很冷漠，让我有点不舒服，房间里有网线，不过我打电话拿网线给我一根很短的，还和我说让我将就用，而且网线还时断时续，打给服务员，他鼓捣鼓捣就有了，早上起来就又断了，于是我只住了一天就搬走了。房间来说应该还算干净，但是离商业区较远，楼下是广场所以比较吵。总之，因为服务问题，我不推荐这家店，真的不如去秋林附件的莫太呢	n
3月28日和3月29日在此住宿两晚，118每晚，酒店的房间装修比较差，门松松垮垮，不可反锁（靠一个防全开的别扣），卫生间的浴室部分就是一个铅管垂下头，28日晚上抵达太晚了没有洗漱，29日发现没有热水，向服务员反应后，她的第一反应是：“你把冷热水方向搞反了”，我在此住了2晚居然连冷热水都分不清？然后是：“你要多放一会”她自己放了，也是温的不足以洗浴。鉴于在西宁一天快捷的经验，我请她跟锅炉房说一声把水温提到一点，她说：“我们的师傅都是专业的，知道该做什么”。放了半个小时还是没有热水后，我们决定按照其它前面的网友提示的去旁边的“新华宾馆”（新华书店边），装修比这家好太多，才100一夜。总结：设施差一点没问题，但是服务员一开口就是顾客的错，顾客不够专业，顾客什么都不知道，我们就这样住不住无所谓。所以打1分。宾馆反馈 2008年4月24日 ： 首先感谢贵宾客对我宾馆提出宝贵的意见，我们在看到你的意见后非常重视，也立即做了改进。客房磁卡锁自带反锁，安全上请宾客绝对放心，本宾馆素以安全著称,24小时有保安人员、服务人员值班，各楼道有公共区域有闭路监控,宾馆执行军事化管理。北楼部分房间只有沐浴，如果需要盆浴，可以要求我们的工作人员换房间，或者在预订单中注明要带盆浴的房间。由于我们房间数量较多，锅炉房距离少数房间有点远，输水管道也相应较长，因此这些房间需要将管道中的冷水放完才会有热水,本宾馆的热水都是保证最低水温不能低于75度才能向客房输送，但对于这种情况可能是我们的工作人员没有向贵宾客解释清楚，并且在语气上也有不足之处，在此宾馆向贵宾客深表歉意。宾馆已对此事作出严肃处理。这种情况我宾馆一定杜绝再次发生。希望您能下次入住我们酒店时，我们能给你更好的服务，以后还多对宾馆提出宝贵建议，拉萨广场饭店全体员工真诚欢迎您。再次非常感谢您对我宾馆作出的点评。	n
酒店服务比较差，除了前台的态度还可以以外。客房、餐厅的服务质量和态度都比较差，根本不能算3星的酒店。另外房间还是比较干净的。最郁闷的是没有早饭吃～～早上看完日出回酒店，去餐厅吃早饭被告知已经全部给订掉了。服务员还反过来问我们怎么没有预订，我们入住时根本没有人提醒我们。另外具我观察，大部分已经预订来吃早饭的不是本酒店住客。都是由导游带的一个一个团队从外面进来吃饭的。住客的利益何在～～。	n
确实不太像三星的，不知道信阳其他三星酒店怎么样。补充点评 2008年3月13日 ： 家具比较老旧，不太喜欢，而且空调也不太好。	n
酒店实在太差了,房间隔音极差,北塔挨着迪吧，快曲放到半夜3点；换到南塔，又挨着KTV音乐响到半夜2点，根本睡不着觉！换房间的时候服务员态度又很差，真是从来没住过这么差的酒店	n
网上看前一位老兄的评价订的房，12号只住一晚。刚到的时候的确很热情，安排司机去车站接我们。入住后黎阿姨（店主的妹妹）向我们介绍、推荐景点、行程安排之类的，因我们不喜欢事前安排，喜欢随性游玩，在和黎阿姨聊了一会后并没有让其安排，而是自行安排。在自行安排游玩中了解到，他们安排或者推荐游客都能有一定收益的。第二天，我们退房去游漓江（精华游，从兴坪到杨堤一段漓江），因为行李较多，所以特意问服务员是否可以在杨堤上岸直接去桂林。服务员也不清楚，就跑去问黎阿姨，回来后告知可以在杨堤直接去桂林。这样我们就背上所有行李去游漓江了。然而，实际上漓江精华游，是从阳朔乘车去兴坪镇，兴坪开始乘机动竹筏，逆流而上到杨堤附近，中间不下竹筏直接返回兴坪。这样，就是说我们要背着重重的行李来回跑，而当初的本意是在如果回桂林还是必须返回阳朔，我们就找地方寄存行李，不背着来回跑。很是不厚道啊！总体评价，风景不错，躺床上能看到如画的山山水水（景观房），但是不推荐住，因为到晚上之后就没什么可玩可做，只能去阳朔城里（其实在那里，不管什么宾馆，只要有窗，肯定能看到山水），回来还要找出租车或摩的；房间里边都没有宽带；最好自带洗漱用品；服务员还是很厚道、很淳朴的。	n
原来在网上订了6月4、5日两天的标准大床房，后来由于误机加上上海交通堵塞，导致到达酒店时间快到18：30了。酒店前台说我的预订已经给取消，让我打电话找携程。于是致电携程，携程的人让我将电话给前台服务员，最后告诉我的结果是我订的房间已经没有了，原因是我在网上订单的保留时间最晚是17：30，问我是否要加钱升级房间。当时很生气，酒店前台一开始直接跟我说预订的房型没有就完了，搞出这么多后面的事情（请继续往下看），而且酒店前台的服务态度也很不好。其实也不是第一次住这个酒店了，只是由于它离上海的分公司很近才选择这那的。之前也试过晚上很晚才到达酒店，预订的房型也是没有了，酒店还免费给我升级了房间。所以以上事件可能只是个别事件，并不代表酒店整体水平。更另我气愤的是携程当时给我的建议是加钱升级房间或者换酒店，我当时问携程为什么不用短信通知我订单已经给取消，得到的回答是客人不喜欢收到这样的短信。我当时毫不犹豫的拒绝了携程的建议。后来不知道是不是太太打电话去投诉了（这次订单是太太帮忙订的），携程发短信给我说我订的房型又有了（不知道是之前没有查清楚？还是查了我过往的交易记录发现还过得去？），当然我是不会回去住了，酒店也一早通过其他渠道落实好了。最后结论是，这个酒店是不会再去去了，携程也不一定再会用了。注：以上说明都是中肯的事实描述，不带任何感情色彩。宾馆反馈 2008年6月13日 ： 首先对当日因满房给客人造成的不变表示遗憾,以后我们争取做到尽量安排超时客人入住本酒店,并对因超时取消房间的客人,再次入住免费升级.我们争取在硬件设施上有所改善,并加强培训,保证高质量的服务.	n
房间设施差，房间里一股发霉的味道价格出奇的贵早餐比较差与对面的际豪酒店相比，完全没有竞争力不建议入住此酒店	n
紧邻马路和高架，房间非常吵闹！严重影响休息。宾馆反馈 2008年3月13日 ： 您好，非常感谢您提出的宝贵意见，现在我酒店进行全面装修后，已安装了双面隔音玻璃，吵闹声已得到很大改善，期待你下一次入住银河大酒店！	n
酒店根本没有四星,整个楼里找不到几个服务生,而且服务生没有礼貌,从不打招呼;房间的门又不太密封,下面离地有近十公分的的距离,晚上睡觉关了灯,外面的灯光反射到房间里面,亮得不得了;早餐时取煎鸡蛋或面条等现烧的食物也没人排队,大家抢,谁下手快就得手,服务生也不引导,混乱!	n
客房环境级差，房间里时常可以看见“小强”，新铺的床单上由占整个面积3分之2的不知道是什么液体留下的印记，还夹杂着3、4个黑鞋印，恶心之极。卫生间所有的下水都很慢，在浴缸里冲澡每5、6分钟得听一小会儿，要不就水淹七军了，毛巾都是灰色的，实在是差劲。建议想入住德请慎重考虑。	n
主要是办事便利才选择“霉园”宾馆 房间有霉味耶 三星宾馆可能是淮安标准 没有服务 连台灯都没有不过早餐是绝对绿色 五谷杂粮 品种也多	n
388元的房间,也就值248元. 上网居然收费且人工配制IP. 打死也不再住.	n
我们于11月初入住该酒店450元/天房间。感觉还行。就是客房把一次性睡衣和不收费睡衣放在一起，外包装一样。一次性睡衣收费98元，只要开封即视为使用。问题在于2种睡衣放在一起，且没有明显标示。而且该酒店没有窗户，室内光线也不好，如果没有把2个睡衣拿起来仔细分辨很容易就随便拿一个算了，把一次性睡衣撕开包装口。作为服务行业的酒店是不是该提供鲜明的收费标识说明，以免客户发生错误？	n
真的很差，本来是为了考试离考点近一点才住的，基本上没有服务，房间阴暗一股怪味，本来定的是大床房非说是标准间，总之是一肚子的气，定了两天住了一天就走了。	n
这家酒店太让我失望了,房间小的简直不能再小了而且服务态度一般除了天台泳池还可以以外,还不如住海景酒店离天后车站又近价钱又便宜,下次去香港我肯定不住这家	n
房间算大 服生也有礼貌 周到. 可惜其它都太差了. 房间充了霉味. 洗个浴洗手间全是水. 每晚遭到蚊子合攻 电蚊香全不管用. 家酒店最多星. 太失望了....I have stayed in many hotels all over Asia and Americas. This hotel is far from 4-Star hotel....Whoever gave this hotel the 4-star rating should have his/her head examed. Very very disappointed !!!	n
酒店环境还不错，装修也很好。早餐不怎么样，价格偏高。	n
我觉得这个酒店应该是我住过的能评上四星级酒店最烂最烂最烂的一间了。首先，房间还没进门，过道里地毯发霉的味道就绝对让你发晕（我住在7层，那层居然还有经理室之类，他们鼻子坏了吗？）其次，进门以后，被天花板发霉掉落的墙皮灰震惊了，这也是个酒店，应该是个招待所还差不多吧。卫生间还不错，很先进的独立玻璃淋浴房，但是我人不能睡在淋浴房里。再次，超级超级差的隔音，隔壁人很普通的讲电话声音，让我感觉，没有墙的存在。每天早晨对面的经理室、值班室、服务生都会用很大的力气关门，继而热烈的交谈，而这种每天在早晨7点半被震响的经历，实在让我头痛……最后，结账后，我有些东西得拿袋子装，礼貌的问前台mm，能给我个手提袋吗？mm刚给我结完帐，说，你都结账了！我……晕……，忍住，问，那我怎么办，我东西拿不了，我得去机场……mm“你自己去房间拿”我“厄……可是我刚把房卡给您了”……最后我随便去了个楼层，找了楼层服务员要了一个手提袋……我无话可说了这酒店……我明天又要去哈尔滨，但是我打死也不会选择波斯特的宾馆反馈 2007年7月27日 ： 对于您在入住酒店期间发生的不如意，我们深表歉意。酒店会加强雨季时楼层的通风以保持清爽干燥，同时在礼宾部预留足够的备用手袋。另外酒店也会加强巡视，最大限度地保证楼层的安静环境。最后我们真诚地欢迎您再次入住，感受我们的改进。	n
家庭式旅馆，吵架，不干净。莫干山庄很好，但是携程上没有，还有山上有10多家酒店，携程只有2－3家，选择的余地太小。携程你要加油啊！	n
听当地公安机关说其士酒店服务人员不是特别厚道，据说已经出现过案件。建议换，信阳的阳光宾馆就不错，四星，建议重新考察。	n
房间非常小房间设施非常旧，因为装修至今已经10年了。房间空气非常差，一打开门一股非常大的烟味和霉味迎面扑来服务还不错，虽然帮我从6楼换到了9楼，但是房间空气依然非常差非常差非常差得不能接受！！！	n
