4451	In addition the researcher recorded reflective field notes about the content and process of the interviews throughout the process as well as any extra information or nonverbal observations that occurred OSullivan   Chard	1
4452	HCL a selfadministered questionnaire was developed by DJ Smith and his colleague in   by modifying the HCL into a   item checklist	2
4453	Relative contribution of P A and A in the epoxidation of AFB to exoAFBOThe epoxidation of AFB to form exoAFBO is themost critical step in the toxic and carcinogenic effects of this mycotoxin Rawal et al b	1
4454	P construct   and subcloned into XhoIApaI restricted pIgHSVs vector which contained the SV promoter and the immunoglobulin m heavy chain enhancer Em	1
4455	MSH samples were genotyped using the Illumina K array CSSCD samples were genotyped on the Illumina K array HGDP samples were downloaded from the Illumina iControlDB database and were genotyped on the Illumina K array European and African populations from the Illumina repository were genotyped on the Illumina K array Saudi SW were genotyped on the Affymetrix GeneChip Human K Nsp array Saudi patients from the Eastern Province were genotyped on the Illumina k array	2
4456	This finding is consistent with previous results demonstrating high probabilities for intralaminar connections from pyramidal neurons to FS interneurons Thomson et al   Beierlein et al   Holmgren et al   Oswald et al   Otsuka and Kawaguchi   Xu and Callaway   Tanaka et al   Avermann et al   although it contrasts with results from rat visual cortex showing predominantly interlaminar excitation of FS interneurons in layer   Dantzker and Callaway	0
4457	The same authors proposed in   a hybrid algorithm in which watermark bits are embedded by applying quantization index modulation QIM on the singular values of waveletdomain blocks	1
4458	have previously suggested that the TBEV genome of Toro   with the ACA polyA tract is the typical WTBEV detected within the questing ticks as that sequence came directly from the tick total RNA   however here we demonstrate that the shorter TBEV variants indeed also exist in nature within the questing ticks	1
4459	Data were also analyzed using the Kmeans clustering algorithm Hartigan and Wong   MacQueen   whereby objects are grouped into the number of clusters requested K	2
4460	Biomarker measures were standardized for batch effect as described by Rosner et al    coefficients from a linear regression model of each biomarker with a batch indicator variable was averaged	2
4461	The key therapeutic intervention revolved around the TFCBT program given during hours of therapy during the week residency period	2
4462	Trees are displayed using the D tree visualization tool Paloverde   after converting them into NEXUS format	2
4463	To date most of genes involving in HM uptake transport sequestration and detoxification in woody plants were restricted to Populus Marmiroli et al   Luo et al	1
4464	  reported that proinflammatory cytokines including TNFa IL and ILbwere upregulated in the monocytederived macrophages MDM from lowHDL subjects	1
4465	Depleting PL by irradiation   or replacing donor PL   prevents spontaneous liver graft acceptance in rats which can be reestablished by infusing purified donor leukocytes	1
4466	One of these closely mimics the localizations we have observed of phorbol ester binding associated with protein kinase C Worley et al a and of the G protein which may be linked to the phosphinositide cycle Worley et al	1
4467	Each explanation was also augmented by the provision of a teaching analogy which illustrated the basic principles of the concept Kulasegaram et al	2
4468	of humanised andgnotobiotic mice although they possess quite distinct microbiota   of the microbial genera and species are different Marcobal et al   iii   metabolites were found to differ when comparing the human mouse and rat faecal metabolomes Saric et al	1
4469	Experiments in vivo and in vitro show that plant polyphenols enhance intracellular antioxidant defense and antiinflammatory capacity therefore they can be used as photoprotective and chemopreventative agents	1
4470	Diagnoses physical conditions and related severity of impairments and limitations of functioning and participation have been differentiated with the ICF ICFCY model   and validated with empirical data	2
4471	Fourthly variational deterministic mode searching approaches are used to make particles more effective    	2
4472	The last fragment has also been widely used to elucidatephylogenetic relationships among taxa from several plant families Stedje   Doust and Kellog   Goldblatt et al	1
4473	A model based on Indian Buffet Process is proposed to reflect the influences of one users choice to the others and the distribution of contents in the users online social networks OSN	2
4474	This was expressed as a percentage of the total species based on each species overall abundance weighted by its overall frequency of occurrence among plots using the method developed by Pinzon and Spence	2
4475	Dukes   and Sinclair   concluded that the most accurate results in maintaining the vertical dimension of occlusion of dentures during processing were obtained with artificial stone and a layer of silicone rubber	1
4476	However only a few studies report on pure zeaxanthin supplementation  	1
4477	In one of the earlier reported cases of bowel perforation during microscopic discectomy the patient was not diagnosed until after   hours and the delay resulted in peritonitis sepsis and death of the patient	1
4478	Since aIIbb integrins mediate the uptake of pFN into platelet agranules Ni et ala we performed Westernblotting with lysates from washed platelets and found that the FN content was significantly reduced to   in platelets from Fnsynsyn mice Figure F and Figure   figure supplement	2
4479	W allele has been shown to increase excitability Irrespective of the underlying mechanism our results demonstrate that expression of the W polymorphism in NaV	1
4480	However it line with previous results   we did not observe significant effects of melatonin on blood pressure	0
4481	Seven known NADPH oxidase catalytic subunits exist NOX NOX NOX NOX NOX Duox and Duox  	1
4482	Such patterns of distributions of these two species are indeed confirmed by observations from inshore turbid reefs in Singapore   and on inshore reefs on the Great Barrier Reef   emphasising the important balance between sediment deposition and resuspension in driving coral species distributions	1
4483	In the present study we clarified the precise localization of LPGDS in several cell types of rat brain using postembedding immunoelectron microscopy and confirmed the results reported in other studies Urade et al    Bl dorn et al   Yamashima et al   Beuckmann et al	0
4484	For reovirus Linduced ARDS at day   postinoculation there is a severe pneumonia peribronchiolar lesions with lymphocytic infiltration with the presence of hyaline membranes which are pathognomonic for human ARDS  	1
4485	On the other hand the AA can be converted to arylhydroxylamines primarily as a result of reactions catalyzed by the cytochrome P monooxygenase CYP family in particular CYPA in the liver Kim and Guengerich	1
4486	Profile agreements are usually slightly higher than trait agreements Allik et al  	1
4487	In   and   it is argued that describing an algorithm using a transition system instead of pseudocode makes it easier to prove its properties compare it with other algorithms and design new algorithms	1
4488	This contrasts with methods for modeling burn probability which rely on parameterization of the burn duration based on historical fire data eg Parisien et al   Parisien and Moritz   Ager et al   Braun et al	2
4489	Porcella et al   eyes are rich in CB mRNA and protein supporting a direct role for the CB receptor in controlling IOP	1
4490	In order to determine the coding potential of each MuLVERV isolate the ORFs for gag pol and env polypeptides were compared to the MuLV references Supplementary Table S Shinnick et al   Urisman et al	0
4491	The GHMP kinases which in   firstly identified by protein sequence alignment in the form of sugar kinase Bork et al   Timson   are a structurally related family named after four of its members galactokinase EC	2
4492	Our proof borrows heavily from the work of Hori Herbst and Page   in which they give a detailed physical argument for a generalisation of Orlovs result	2
4493	With regards to PIST Mendham et al   reported no change in waist or hip girths following   weeks of SSGs in middleaged sedentary men however participants did demonstrate improvements in body composition	2
4494	In highgrade tumors near joints one report suggests trying to save the articular surface by performing a transepiphyseal osteotomy	1
4495	This section includes different SPMIPv based IPWSN applications scenarios   briefly	1
4496	The absolute pose estimation of a perspective camera from n DD point correspondences is known in the literature as the Perspective n Point PnP problem which has been widely studied in the last few decades    	1
4497	FEBS Lett : Peitsch MC   Protein Modeling by EMail Vol   Pg    BioTechnology : Ravichandran KG Boddupalli SS Hasermann CA Peterson JA Deisenhofer J   Crystal structure of hemoprotein domain of PBM a prototype for microsomal Ps Science : Salazar O Cirino PC Arnold FH   Thermostabilization of a Cytochrome P Peroxygenase Chembiochem : Sallam L Naim N ZeinelAbdin Badr A ElRefai A   Bioconversion of progesterone with cell preparations with Aspergillus niger   Rev Latinoam Microbiol : Schwaneberg U SchmidtDannert C Schmitt J Schmid RD   A continuous spectrophotometric assay for P BM a fatty acid hydroxylating enzyme and its mutant FA Anal Biochem : Schwede T Kopp J Guex N Peitsch MC   SWISSMODEL : An automated protein homologymodeling server Nucleic Acids Res : Seng Wong T Arnold FH Schwaneberg U   Laboratory evolution of cytochrome p BM monooxygenase for organic cosolvents Biotechnol Bioeng : Wen LP Fulco AJ   Cloning of the gene encoding a catalytically selfsufficient cytochrome P fatty acid monooxygenase induced by barbiturates in Bacillus megaterium and its functional expression and regulation in heterologous Escherichia coli and homologous Bacillus megaterium hosts	2
4498	In agreement with previous reports that support DNA molecules as both spacer donors and interference targets Barrangou et al   Brouns et al   Lillestl et al   Marraffini   Sontheimer   Mojica et al   Semenova et al   Vestergaard et al   given a common	0
4499	D ow nloaded from   Vogeley et al   Aron et al   Harris et al   Mitchell et al   Ochsner et al   Ortigue et al   Lindner et al   Krienen et al   are modulated by motivational influences known to affect social perception	1
4500	proposed a pattern matching algorithm that reduced total memory requirements by sharing common infixes of target patterns	1
4501	Whereas the RRMYB factor FaMYB from strawberry repressed anthocyanin synthesis when was expressed in tobacco and was also enable to repress PAs synthesis in Lotus corniculatus Aharoni et al   Paolocci et al	1
4502	The study results are also consistent with the results of previous studies in which the researchers found that SHS exposure significantly reduced neonates birth weight	0
4503	In this study all coated NiTi wires showed more deflection with the unloading force than the loading force which is consistent with previously reported results Lim et al   Krishnan and Kumar   Elayyan et al    Alavi and Hosseini   Wilkinson et al	0
4504	This susceptibility to proactive interference after hippocampal damage has already been reported by others Owen and Butler   but for different results see BeasonHeld et al   and Zola et al   and suggests that at delays lasting more than a few minutes monkeys with hippocampal damage may be using active distractionsensitive strategies e	1
4505	The dissemination through the CSF pathway is supported by the high prevalence   of associated intracerebral metastasis in patients with intradural extramedullary metastasis	1
4506	with the program PAUP b Swofford   using   bp of the mitochondrial sequence alignment nd nd coI cytb S S and the Leu Ile Gln Trp Met Ala Asn Cys and Tyr tRNA genes of Weisrock et al   deposited in TreeBase http : www treebaseorg TreeBase S	2
4507	the cells greatly extend their length from   lm to   lm the NADPH oscillation grows dramatically in amplitude superoxide production is increased and as a likelyconsequence of superoxide production cellular DNA is damaged Kindzelskii and Petty   Rosenspire et al  	1
4508	  Smack   SeaHorn   cbmc   esbmc   and Cascade   to transforming an imperative program to a sideeffectfree form is to map each pointer p to a symbolic memory region Mp using a pointer analysis	2
4509	We previously have characterized antisense RNAs from divergent TSSs by a selective enrichment protocol followed by Northern blot and observed a family of short RNAs spanning   to   nts	2
4510	Several terms have been used to describe vestibular symptoms occurring with migraine including : vestibular migraine migrainous vertigo migraineassociated vertigo migraineassociated balance disturbance and benign paroxysmal vertigo	1
4511	In the past decade ion channels have been demonstrated as crucial players in tumor initiation and progression since dysregulated expression of as well as mutations in several ion channels genes have been uncovered to influence the malignant phenotypes of cancer cells	1
4512	  also propose a concept of fuzzy controllers called probabilistic fuzzy logic system PFLS or D fuzzy logic system for the modelling and control problems	1
4513	For homology modeling of threedimensional D structures Modeller   was employed and templates were chosen based on highest probability and significantly low E value	2
4514	As for rs a haplotype containing the A allele has been previously shown to be associated with higher HSDB mRNA levels and activity in the adipose tissue of southern European whites Gambineri et al	0
4515	If a thrombus was detected the patient was not a candidate for PMV Transthoracic echocardiogram measurement of MVA and quantification of MR were repeated the day after PMVPMV was performed by a percutaneous transseptal anterograde approach and either the Babi c doubleballoon technique n    patients or the Inoue balloon technique n    patients with conventional hemodynamic parameters monitored as previously described Cardiac output CO was measured using the Fick or the thermodilution technique and MVA was calculated using the Gorlin formula	2
4516	The MSGDispatcher implementation is fully multithreaded and uses thread pool management a FIFO queue and the concurrent hash map from the Concurrent Java Library   which is now integrated in Java	1
4517	The solubility and processability is improved when the native chitin is modified by various chemical modifications such as acylation	1
4518	alence may be a normal aspect of the change process Mahoney   Messer   Neimeyer   which	1
4519	for all As shown in Nataf   as well as in Cario and Nelson   the latter relationship is limited to adjusting   since	2
4520	However our finding partly contradicts the results of previous clinical studies which did not detect significant elevations in SRSF SRSF and SRSF transcriptional levels in acute leukemia or renal cell carcinoma	0
4521	Almost all of the commonly used neural simulation packages now have a Python interface Eppler et al   Goodman and Brette   Hines et al   Cornelis et al	2
4522	The selected journals were based on those used in the earlier studies by Kohl and Davis   and by Nisonger and Davis   additional ones suggested by participants in the latter study and the   journals with the highest JIF in the Information Science and Library Science category of the	2
4523	wind sector : CD   : and CDa   : and they are very close to the values found in literature eg Amiro   Kerzenmacher and Gardiner   Pinard and Wilson	1
4524	To test this hypothesis we first asked whether removing the KIND domain from SpireC blocks the increase in mitochondrial division associated with overexpressing a constitutively active INF mutant INF A Korobova et al  	1
4525	Residues that have been shown to be phosphorylated in a study of the S acidocaldarius phosphoproteome Reimann et al   are indicated in blue cysteines in red	1
4526	A number of key characteristics that have previously been studied in relation to supporting alcohol tax increases Latimer et al   were then examined through multivariate logistic regression analysis with two separate models run to identify predictors of supporting price increases on beer and on spirits	2
4527	NVsim is also used to obtain the access latencies for a given size of SRAM memory	2
4528	bioreactors belong to the genus Pseudomonas either because of their natural growth or as a result of initial inoculation Ergas et al    Mirpuri et al   Pedersen et al   Veir et al	1
4529	Both promotion Lee et al   SasakiImamura et al   and inhibition Lee et Fig	1
4530	We use successive over relaxation SOR algorithm   for solving all QPPs and utilize fold crossvalidation method in all experiments	2
4531	Although a score of   has been recommended as an appropriate cutoff for screening PPD based on current evidence for the Germanspeaking version a cutoff of   is used to maximize sensitivity and specificity	1
4532	In fact a previous study in the current sample demonstrated that a brief intervention was effective in reducing child behavior problems via improvements in parental positive behavior support ie proactiveness structuring and clear communication Dishion et al   which included aspects of warmth	1
4533	Propionylations were found at   sites on the midstationary phase proteins in this study in comparison to the   and   sites identified on midexponential and late stationary phase proteins respectively in our previous study Okanishi et al	0
4534	Equol is similar in structure to estradiol See Figure   and is a more potent estrogen mimic than daidzein Setchell et al	1
4535	Figure   top shows the data from McCarthy and Davison   which arranged four stimulus discriminability levels and for each level arranged three different reinforcer frequency ratios : : and :	1
4536	We assume that the liquids surface is undisturbed at time t    and use the Harris corner detector   to detect corners at subpixel resolution	2
4537	Additionally we compare our results with the MixedInteger Evolution Strategy MIES Li et al	0
4538	The results of this study are in line with revegetation results of iron ore mines in Minas Gerais state Brazil where both native and introduced species performed well Griffith and Toy	0
4539	Similar data scatters can be seen in previous work Fuchs et al   Van Gisbergen and Van Opstal   Broussard et al   Dean	0
4540	Indeed no CYCDlike plant protein identified so far has the LxCxE motif indicating that sequence divergence within this motif is a specific and groupidentifying feature of Dtype cyclins Menges et al	1
4541	These results are in accordance with the findings of Kambylafkas et al   who concluded that the use of the panoramic radiograph for evaluation of total ramal height is reliable and an asymmetry of more than   per cent is an indication of a true asymmetry	0
4542	In order to maintain rapid proliferation NAD dependence of tumor cells is higher than that of normal cells	1
4543	A large body of evidence indicates that cholinergic and glutamatergic functions regulate cortical development and may contribute to postnatal critical periods Bear and Singer   Hohmann et al   Robertson et al   for review see Hohmann and BergerSweeney   Fox et al   Yuste and Sur	1
4544	Cognitive function was measured using a computerized task battery that measures multiple modalities of cognitive performance Green et al b	2
4545	Additionally cvp single mutants contained a point mutation in the cvp gene that results in expression of a nonfunctional protein Carland and Nelson   and cvlcvp double mutants with the above mutations were obtained	1
4546	The Movement Disorders SocietyUnified Parkinsons Disease Rating Scale MDSUPDRS rating scale   was used to assess the severity of the motor symptoms at the time of the experiment by an experienced neurologist AA	2
4547	With respect to acquired risk factors for VTE immobilization surgery and trauma account for   to   of VTE cases in Caucasians	1
4548	Furthermore in Section   we compare the IMT algorithm with stateoftheart trackers including the MIL   TLD   VTD   VTS   Struck   ASLA   SCM   CXT   LSK   CSK   and KCF   methods	2
4549	  formulated ISI problem under the name of keffector and introduced the minimization of the symmetric difference between the observed infection and the resulting cascade if starting from a candidate source set	1
4550	Inverted formin   INF is a formin family protein that promotes actin filament polymerization in a regulated fashion Korobova et al  	1
4551	Diabetes Complication Rates To estimate the health benefits of screening we used a mathematical model the United Kingdom Prospective Diabetes Study UKPDS Outcomes Model   which includes South Asian specific disease progression parameters that have been validated among South Asians in both the UK and India	2
4552	x for patients aged   years and x for patients older than   Andersson et al	1
4553	Following Campbell et al   we decompose the return of a typical stock into three components : the marketwide return an industryspecific return and a firmspecific return	2
4554	five experimental groups were selected to compare the metabolite profiles associated with different manifestations of IVA as follows :   The first group consisted of children with the homozygous mutation of the IVD gene homozygotes but showing clinical variability Dercksen et al	2
4555	The intensity of choice   is sometimes denoted   and has also been referred to as response sensitivity     or learning sensitivity	1
4556	is planned for patients with locally advanced carcinomas or with tumors primarily not suitable for breastconserving surgery thus the first aim of this therapeutic option is to downsize the disease burden and possibly to achieve pathologic complete response pCR Marchio and Sapino	1
4557	This conclusion is consistent with previous results     that suggest that the increase in ALC produced by the badrenergic agonists isoproterenol and terbutaline is characterized by an increase in the proportion of the total sodium transport that is amiloridesensitive	0
4558	   this study have been linked repeatedly to observed UVBinduced reductions in herbivory larval development and larval survivorship McCloud and Berenbaum   Ballar et al   Grant Petersson and Renwick   Lindroth et al   Rousseaux et al	1
4559	The exercise of selfcontrol was manipulated by assigning participants at random to one of two viewing conditions similar to Muraven et al   Vohs   Heatherton   Vohs   Schmeichel	2
4560	Macrobenthic organisms were classified into five different feeding groups : detritivores surfacedeposit feeders SDF suspension feeders SF subsurfacedeposit feeders SSDF herbivores He and predators PR according to Bianchi   Morri   Gambi   Giangrande   Scipione   Russo   Russo et al	1
4561	been shown that chronic intoxication with MCs promotes liver tumor formation   induces kidney injury   and causes atrophy and fibrosis of the heart muscle	1
4562	To avoid the issues encountered in the gradientbased approaches many populationbased computational techniques such as genetic algorithm   and swarm intelligence algorithms   have been proposed for solving optimization problems	2
4563	To make our study comparable with previous studies   we restrict our analysis to   species Table S which have more than   individuals with Diameter at Breast Height DBH greater than   cm	2
4564	Static complexes modified by Q in the presence of NusA but not in its absence resist both an oligonucleotidemediated release reaction that models the intrinsic terminator    and the activity of Rho   the latter suggests either that Rho has an obligatory target site in the region where RNA emerges or that the Qmodified complex is strengthened enough to resist the force of the Rho translocase	1
4565	We compare the spike reconstruction efficiency of our method to two different types of established spike reconstruction methods :   template matching   and   a deconvolutionbased method	2
4566	In hepatocytes membrane potential and pH changes are detected which suppress and activate many enzymes that optimally operate at a neutral pH and lead to edema and necrosis       	1
4567	However several preclinical and clinical studies showed both compounds are ineffective in melanoma due to the major RAS mutations occur in melanoma are NRAS mutation rather than HRAS and KRAS	1
4568	Pricing via a coherent risk measure was first introduced by Artzner et al   and it reduces to a search for the infimum of all risk measures over an acceptance set Carr et al   refine the idea and introduce a generalized version of the coherent risk measure	1
4569	In previous experiments intravenous lipid emulsions have been shown to ameliorate the toxicity of a number of lipid soluble agents	1
4570	To detect interest points in a video we use the sparse HarrisD corner detector	2
4571	   and hair bundle displacement leading to an adapting MET current IT from Eq	1
4572	In the chicken and owl Tanaka and Smith   and Smith et al   describe a special type of short hair cell the lenticular hair cell	1
4573	The KOOS score has been used in numerous clinical studies on knee injuries and the literature supports both acceptable testretest reliability and validity The KOOS consists of   subscales :   pain   other symptoms   function in activities of daily living ADLs   function in sports and recreation sports and   kneerelated quality of life QOL	2
4574	Among the most successful are Spectral Sequencing   Optimally Oriented Decomposition Tree   Multilevel based   Simulated Annealing    Genetic Hillclimbing   and some of their combinations	1
4575	Receptors containing the subunits   in the dentate gyrus   in CA pyramidal cells and   in the cerebellum are prominent examples of tonically activated GABAARs Caraiscos et al   Farrant and Nusser	1
4576	So far various investigations on the chemistry and microbiology related to the axillary odor have been performed most of them on Caucasians Russell   Doty et al   Leyden et al   Rennie et al   Zeng et al    a	1
4577	This strong secretion and accumulation in the extracellular matrix of all cell types under low water availability denotes that these PRPs may be involved in the maintenance of cellular integrity Millar et al   GarcaGmez et al   Murphy et al	1
4578	  indicates the comparison of the results of the mesh simplification method   after applying different mesh enhancement techniques	2
4579	mg ZOL Additionally there are investigations demonstrating an enhanced local bone formation resulting from direct elution of ZOL from porous implants persisting for   year after surgery	1
4580	The finding in men was consistent with the finding from the MultiEthnic Study of Atherosclerosis study in which sedentary behavior was associated with CAC among participants free of diagnosed cardiovascular diseases	0
4581	In another report the authors found that a reduction in DV risk was associated with secondary education for the woman and her partner there was less consistent evidence of a protective effect of primary educationWomen who reported DV were likely to report that their spouses had completed at least primary or secondary education p however we did not find a significant association between spousal income and DV Previous analyses of community samples have shown that that low socioeconomic status    and low educational status were significant predictors of DV     In addition other studies have found that indicators of household economic prosperity and education of the male partner were inversely associated with the risk of DV Findings from a community and clinical study indicated that among the demographic factors that were determinants of DV the more children a woman had the less likely was she to be beaten by her partner   On the contrary our analyses showed that abused women were more likely to have more children than their nonabused peers	2
4582	  is similar to the incidence rate variation observed in multiple cohorts in both highincome and lowincome settings   and in our setting it might be a result of overall antiretroviral therapy expansion	0
4583	Gestational age was assessed by mothers report of their last menstrual period   newborns early ultrasound dating two newborns and New Ballard Score examination six newborns Anthropometric measurements of the infants were taken two hours after delivery by nurses previously trained	2
4584	This element was shown to be typical for European cattle and was absent from the Bos indicus GHR gene Hale et al	1
4585	In this study the users perception of quality shows a much stronger impact on intention than previous studies on IT use have indicated Beyah et al   Cheong and Park   Shin	0
4586	In mice transgenic for mutant human APP the increase in amyloidb peptides reduced cerebral blood flow through enhanced vasoconstriction and impaired both functional hyperaemia and cerebral autoregulation Niwa et al   a b	1
4587	A moderate level of CBimmunoreactivity was found in the lateral and basomedial nucleus which is coherent with previous results McDonald and Mascagni   Katona et al	0
4588	Two similar systematic reviewsmetaanalyses have been published comparing ACDF with ACCF However	1
4589	Based on the definitions of the OISR tuple elements we introduce an evaluation framework which is a specialisation of the BWW evaluation framework   that is aimed at assessing the expressive power of modelling methods to be applied for OISR representation	2
4590	In order to keep our analysis specific to independent primary research from surgical STMMs we used the following inclusion and exclusion criteria that left us with a total of   independent primary research articles focused on surgical STMMs	2
4591	In addition the rows in the stoichiometric matrix M corresponding to the mass balances of the dependent enzyme states can be eliminated so that a new reduced stoichiometric matrix MR is formed Heinrich and Schuster   Reder	1
4592	Marginal structural modeling was used to address potential confounding between timedependent variables in the Cox proportional hazard regression models	2
4593	When the IF cells are mixed with paramecia the bacteria are soon engulfed in the host digestive vacuoles from which they escape to the host cytoplasm and penetrate the macronuclear envelope with the invasion tip Fujishima   Fujita   Gortz   Wiemann   Iwatani et al	1
4594	The power of the metaanalysis was assessed according to the literature Chinn   Hedges and Pigott   Muncer et al   at an a  	2
4595	The results of the year illicit drug use outcomes from the full Preventure Trial Waves   and   combined were then reported by Conrod et al   showing that the intervention was associated with a greater likelihood of surviving   years without taking up drug use	1
4596	We use kernel matching with replacement which has a major advantage of lower variance given that the common support condition is fully satisfied Caliendo   Kopeinig   as it is for all estimates reported below	2
4597	Data were collected in a crosssectional survey for the Primary Health Care Project on HIV and Depression Mao et al   a b	1
4598	Our results are in accordance with a recent Japanese study by Hidaka et al   who reported excellent maternal outcome and favorable fetal outcome	0
4599	Phosphorylation of SCXCR correlates with CXCR internalization and signaling Interestingly ligation of TCR significantly increased phosphorylation of SCXCR Figure LM	1
4600	Using this strategy we inductively derived ideas and categories from the data and then deductively compared and adapted them through ongoing sampling and data collection Beck   Wuest	2
4601	This constitutes an improvement over previous synoptic giant panda habitat evaluations in which the presence of understory bamboo was ignored Liu et al   Loucks et al   Via et al   due to the difficulty in isolating its signal from that of overstory canopy Linderman et al	1
4602	ParticipantsParticipants were mothers and children recruited as part of the large ongoing Early StepsMultisite trial of the Family CheckUp parenting intervention Dishion et al	1
4603	more accurate depiction of epidemiological findings supporting the core group hypothesis Rothenberg   Potterat et al   Zenilman et al   Bernstein et al   and resolves some of the prior ambiguity about what constitutes the core group for STI transmission Thomas   Tucker	1
4604	other fern gametophytes and sporophytes we conducted a preliminary analysis with all Glomus sequences from Botrychium Ophioglossaceae Kovcs et al   Winther and Friedman   Lycopodiaceae Winther and Friedman   and Psilotum nudum Psilotaceae Winther and Friedman   reported in GenBank	1
4605	This result is in accordance with the phylogenetic tree analysis of two other pufferfish genes identified recently IFN and ISG Altmann et al   Liu et al	0
4606	The most popular ESIPT probes are hydroxychromones which are largely used to investigate lipid membrane properties   as well as proteinmembrane   and proteinnucleic acid    interactions	1
4607	  but is similar to previous reports of a   to   incidence after the minimally invasive and conventional technique     	2
4608	In particular the delivery of AONs allowed the skipping of one or multiple exons of the DMD gene to reframe the mutated transcript and create a partially functional dystrophin protein  	1
4609	Matching Method : Various approximate nearest neighbors alternatives have been proposed in the literature     in order to accelerate the matching process between feature descriptors	2
4610	Together with MR MR are the most represented in human airways they are predominantly expressed in SM cells and mediate SM AChinduced contraction  	1
4611	In terms of the chemical compounds observed following laser irradiation in vacuum there were no detectable differences between excimer laserirradiated areas and those seen in nonirradiated titanium surfaces	1
4612	SNX is enriched at early endosomes retromer tubules formed by the Vps and Vps homologues SNX and SNX respectively Wassmer et al   are most abundant on endosomes undergoing the earlytolate transition Rojas et al   Cullen and Korswagen   van Weering et al	1
4613	This result supports an earlier study on the negative interrelationship between initial density and decomposition rate Harmon et al	0
4614	When rad mrc or ctf cells are treated with hydroxyurea we found previously that Mecsignalling at defective replication forks is increased as reflected by increased Mecdependent phosphorylation of the Psf subunit of the CdcMCMGINS CMG DNA helicase	1
4615	Some previous studies reported temporal and spatial variations of gaseous and particulate matter pollutants in China Chai et al   Chen and Xie   Han et al   Johansson et al   Karar et al   Lewne et al   Li et al   Martini et al   Meng et al   Sun et al   Wang et al   d Zhang et al   Zheng et al   but detailedly observational data were scarce	1
4616	Preintervention survey data n was collected during the first week of class and postintervention survey data n the last week of class using the Mediterranean Diet Quality Index KIDMED developed and validated by SerraMajem et al The nutrition intervention was based on the MD as a weight management guideline and incorporated assigned readings article reviews recipe analysis weekly discussion forums asynchronous presentations writing assignments and exams	2
4617	Prior CLHNS studies noted that CRP levels were substantially lower in the Philippines than in the USA  	1
4618	Identity begins to take shape during adolescence but with the incorporation of new life experiences is continually modified throughout adulthood McLean	1
4619	Training : We built separate directed word alignments for EnglishArabic and for ArabicEnglish using IBM model    and symmetrized them using growdiagfinaland heuristic	2
4620	Sorption effects of CNT to different pollutants present in the environment has been studied by several authors	1
4621	Sb was mapped to chromosome    whereas Sb was mapped to chromosome     both of which were confirmed in the present study through BLAST searching of the sorghum genome	1
4622	Data drawn from Jablensky and Cole   In order of increasing latitude the cities were Cali Colombia Ibadan Nigeria Agra India Honolulu USA Chandigarh India rural and urban Nagasaki Japan Rochester USA Prague Czech Rep	1
4623	Transient transfection of HeLa cells using Lipofectamine   Invitrogen and infection of primary HFFs with HCMV laboratory strain AD or clinical isolates R Iso   and R Iso   was performed as described elsewhere Marschall et al   Efferth et al   Herget et al   Schregel et al	2
4624	The reported normal range for GFAP   of all healthy subjects is ngmlMissler et al   and for NSE B   ngml Bremnes et al	1
4625	We previously reported a sharp decline in the quantity and molecular integrity of ptDNA when maize seedlings developed in the light but not under dark conditions Oldenburg and Bendich   Oldenburg et al   Zheng et al	1
4626	  This is a challenge because of the long distances to travel for consultations and thus patients are unlikely to come back for treatment for something like OSSN unless it is in its advanced stages significantly impacting their quality of life at which point early interventions are no longer possible A   study in Tanzania showed that   of operated suspected OSSN cases were managed outside of major hospitals where better facilities and quality of care was available because of difficulty of traveling to and accessing these centers	1
4627	Although all three species are relevant for primate conservation plans Udzungwa red colobus is of particular interest it is found only in the remaining forest fragments within and around the Udzungwa Mountains it is listed as endangered IUCN   and is very sensitive to environmental changes and hunting Marshall   Marshall et al   Rovero and Struhsaker   Rovero et al   Struhsaker	1
4628	For nocodazole treatment of embryos L worms were grown on permRNAi feeding plates at C for   hr then dissected in an open imaging chamber filled with osmotic support medium Carvalho et al   Wueseke et al   and   gml nocodazole Sigma	2
4629	Although international guidelines are not available on the topic in our routine experience sampling of different tumor areas by core biopsy three biopsies on average is helpful to define the precise nature of the lesion the different tumor histological types present in the mass and the heterogeneity in the expression of predictive markers Marchio and Sapino	1
4630	A simulated annealingbased heuristic approach has been developed to solve the NPcomplete problem in a computationally efficient manner	2
4631	   find that in EC stellate cells the frequency could either increase or decrease with depolarization whereas Chapman and Lacaille   find that there is a frequency increase with depolarization for CA hippocampal interneurons	2
4632	The effort to develop new treatments for ALS has led to repeated failure since the demonstration that riluzole extended survival Despite initially encouraging results from a Phase II trial which suggested beneficial effects on ALSFRSR and survival the recent negative results of the dexpramipexole Phase III study is yet another disappointing example	0
4633	This finding corresponds well with the results of Askaer et al   Couwenberg et al   Schfer et al   and Audet et al b who all reported negligible CH emissions when GWL was   cm below the soil surface which is attributed to a restricted methane production zone and	0
4634	For each subject whole brain fiber tracking an interpolated streamline propagation algorithm was performed in the DTI native space using TrackVis Schmahmann et al	2
4635	Several models for provenance have emerged to tackle this vision including Provenir    the Provenance Vocabulary   PASOA   OPMV   PML   and the Open Provenance Model	1
4636	CSE prepared by dissolving the collected smoke particulates in dimethyl sulfoxide DMSO or cytokine mix TNF and IFN   induced MMP mRNA in HBEC  	2
